x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,exercise,label
0.6295027732849121,0.15957283973693848,-0.09611359238624573,0.999285876750946,0.6342846751213074,0.14472904801368713,-0.11881645768880844,0.998871386051178,0.6357822418212891,0.14440268278121948,-0.11890700459480286,0.9987884163856506,0.637444794178009,0.1440460979938507,-0.118992879986763,0.9989767074584961,0.6329731345176697,0.14510899782180786,-0.08273525536060333,0.998211145401001,0.6334631443023682,0.14504864811897278,-0.08273650705814362,0.9978463649749756,0.6341494917869568,0.1449379026889801,-0.08271507173776627,0.9979628324508667,0.6528117656707764,0.15091416239738464,-0.1744217723608017,0.9985155463218689,0.6468820571899414,0.15198510885238647,-0.01181411650031805,0.9964669942855835,0.6331369280815125,0.17576560378074646,-0.11249879747629166,0.9992915391921997,0.6316707730293274,0.1755896806716919,-0.0651518851518631,0.998865008354187,0.6747271418571472,0.25870782136917114,-0.24207545816898346,0.9999490976333618,0.6593708395957947,0.26177629828453064,0.09179594367742538,0.9994077682495117,0.6891638040542603,0.39777570962905884,-0.28864791989326477,0.9981326460838318,0.6684600114822388,0.39954304695129395,0.13912563025951385,0.05574185773730278,0.69245445728302,0.5388835668563843,-0.2818414270877838,0.9915722608566284,0.6714329123497009,0.5250773429870605,0.0694444477558136,0.13495592772960663,0.6946317553520203,0.5695698261260986,-0.3212929666042328,0.9816615581512451,0.6751911640167236,0.5629764795303345,0.062373172491788864,0.15540210902690887,0.6905120611190796,0.5722594261169434,-0.32161614298820496,0.9816066026687622,0.6735401153564453,0.5575909614562988,0.03271536901593208,0.16148316860198975,0.6881815791130066,0.5624232292175293,-0.2811640799045563,0.9721190929412842,0.6727328300476074,0.5449094176292419,0.05370194464921951,0.16032136976718903,0.6705434322357178,0.5286708474159241,-0.1072278544306755,0.9997547268867493,0.6521929502487183,0.5258068442344666,0.1072324588894844,0.9992218017578125,0.6766105890274048,0.7354298830032349,-0.09474518150091171,0.9805309772491455,0.6495335102081299,0.7248671054840088,0.19900335371494293,0.42588233947753906,0.7006245851516724,0.9392448663711548,-0.00974725466221571,0.9823718667030334,0.653786301612854,0.9148083329200745,0.32500746846199036,0.6241242289543152,0.707539439201355,0.9693587422370911,-0.007944141514599323,0.9358927607536316,0.6690860390663147,0.9497205018997192,0.3316369950771332,0.6551235318183899,0.6588945984840393,0.9677901268005371,-0.10375411808490753,0.9779297709465027,0.6135062575340271,0.9545039534568787,0.27191340923309326,0.7575223445892334,squat,UP
0.6300630569458008,0.15911757946014404,-0.0910334438085556,0.9992542862892151,0.6351614594459534,0.14363810420036316,-0.11419627815485,0.9988985061645508,0.6366145610809326,0.14315158128738403,-0.11429186910390854,0.9988044500350952,0.6382476687431335,0.14259395003318787,-0.11438260972499847,0.9990049004554749,0.6339952945709229,0.14417314529418945,-0.07847297191619873,0.9982839226722717,0.6345773935317993,0.14408010244369507,-0.07846900820732117,0.9978972673416138,0.6353617310523987,0.143844872713089,-0.07845653593540192,0.9980058073997498,0.6539321541786194,0.14947766065597534,-0.1710442751646042,0.998427152633667,0.6493228673934937,0.15003296732902527,-0.010202995501458645,0.9965111613273621,0.6335206031799316,0.17573612928390503,-0.10774721950292587,0.9991843104362488,0.6321307420730591,0.17554661631584167,-0.060833096504211426,0.9986141920089722,0.6745103597640991,0.2577303946018219,-0.24116824567317963,0.9999361038208008,0.6606060862541199,0.2601776421070099,0.09143607318401337,0.9992140531539917,0.6887970566749573,0.4013398289680481,-0.29054030776023865,0.998272180557251,0.6701482534408569,0.4016309678554535,0.13479256629943848,0.06116364896297455,0.6908816695213318,0.5392205119132996,-0.28026852011680603,0.9922192096710205,0.6735284328460693,0.523722231388092,0.07002131640911102,0.1479022204875946,0.6938772201538086,0.5731775760650635,-0.3178383708000183,0.9832282066345215,0.6750955581665039,0.5541059374809265,0.06404151022434235,0.1647007316350937,0.6895168423652649,0.5731261968612671,-0.31819620728492737,0.9830442070960999,0.6762689352035522,0.5543148517608643,0.03686550632119179,0.17039206624031067,0.6875631809234619,0.561920166015625,-0.27936407923698425,0.9748201370239258,0.6752547025680542,0.5414090752601624,0.05534672737121582,0.17025315761566162,0.6693687438964844,0.5331498384475708,-0.10647565126419067,0.999685525894165,0.6531127095222473,0.5297413468360901,0.1064770519733429,0.9988880753517151,0.6747374534606934,0.7347599267959595,-0.10354426503181458,0.9800562262535095,0.6520786881446838,0.7260773181915283,0.20054756104946136,0.46233898401260376,0.7023792266845703,0.9407867789268494,-0.030263744294643402,0.9834411144256592,0.6537633538246155,0.9204068183898926,0.32149139046669006,0.6468607783317566,0.7118582129478455,0.979167640209198,-0.02933027595281601,0.9407644271850586,0.6742775440216064,0.9580003023147583,0.32789134979248047,0.6563412547111511,0.6615676283836365,0.9764598608016968,-0.12468665093183517,0.979324996471405,0.6129444241523743,0.9562076330184937,0.2713576555252075,0.7719652056694031,squat,UP
0.6317306160926819,0.1597362756729126,-0.0871618315577507,0.9993560910224915,0.6368653774261475,0.14359760284423828,-0.11028755456209183,0.9990813732147217,0.6383259296417236,0.14317011833190918,-0.11038129031658173,0.9989858269691467,0.6400207281112671,0.14277511835098267,-0.11046335101127625,0.9991563558578491,0.6355993747711182,0.14420399069786072,-0.0745217576622963,0.9985346794128418,0.6361063718795776,0.14413303136825562,-0.07452210783958435,0.9981537461280823,0.6367651224136353,0.1440247893333435,-0.07450554519891739,0.9982985854148865,0.656049907207489,0.15014350414276123,-0.16728024184703827,0.9985848665237427,0.6508957743644714,0.1509159803390503,-0.0061177643947303295,0.9970349073410034,0.635160505771637,0.176029235124588,-0.10399186611175537,0.999284565448761,0.6336430907249451,0.1759972870349884,-0.056988149881362915,0.9987780451774597,0.6750196814537048,0.2526455223560333,-0.23860786855220795,0.9999486207962036,0.6630018353462219,0.25893157720565796,0.09392894059419632,0.9993234872817993,0.689798891544342,0.3956431746482849,-0.29160550236701965,0.9979702830314636,0.6718470454216003,0.3982376754283905,0.13498815894126892,0.05856253579258919,0.6930709481239319,0.5363003611564636,-0.28253960609436035,0.9907168745994568,0.6741802096366882,0.5234756469726562,0.06975775957107544,0.1428273320198059,0.6957887411117554,0.5707904100418091,-0.3193828761577606,0.9797930717468262,0.6760263442993164,0.5569966435432434,0.06407132744789124,0.15805584192276,0.6927498579025269,0.5705152750015259,-0.31979799270629883,0.9795636534690857,0.676664412021637,0.5568353533744812,0.037091199308633804,0.16326788067817688,0.6899410486221313,0.5594879984855652,-0.28173428773880005,0.9704005122184753,0.6755914688110352,0.5439651012420654,0.05512762814760208,0.16357949376106262,0.6701852679252625,0.5284944772720337,-0.10595016181468964,0.9997429251670837,0.6534193158149719,0.5249896049499512,0.10595386475324631,0.9990874528884888,0.6784576773643494,0.7326474785804749,-0.1091219112277031,0.9818623661994934,0.651776909828186,0.7241584658622742,0.19077883660793304,0.5175871849060059,0.7058454155921936,0.9401214718818665,-0.039985932409763336,0.9853019714355469,0.6527775526046753,0.9165560007095337,0.3069770932197571,0.6953610777854919,0.7175999283790588,0.9659977555274963,-0.03940456360578537,0.9406463503837585,0.675000786781311,0.9518572688102722,0.3128092885017395,0.6700606346130371,0.6745989918708801,0.9767796993255615,-0.13541585206985474,0.980113685131073,0.6134636998176575,0.951303243637085,0.25518906116485596,0.7951189875602722,squat,UP
0.6335521340370178,0.1609530746936798,-0.1119992583990097,0.9994181394577026,0.6383994817733765,0.14451313018798828,-0.13386663794517517,0.999171257019043,0.6399494409561157,0.1439291536808014,-0.13397011160850525,0.9990975856781006,0.6422138214111328,0.14331260323524475,-0.13405701518058777,0.999238133430481,0.6370964050292969,0.14524710178375244,-0.09827768057584763,0.9986956715583801,0.6375129222869873,0.14517635107040405,-0.09826909005641937,0.9983978867530823,0.6380897760391235,0.14500278234481812,-0.09825176000595093,0.9984683394432068,0.657221794128418,0.15085020661354065,-0.18352869153022766,0.998788058757782,0.6512060761451721,0.15137910842895508,-0.023399537429213524,0.9973183274269104,0.6371723413467407,0.1768363118171692,-0.1261151283979416,0.9993941783905029,0.6353811621665955,0.17654448747634888,-0.07943505793809891,0.998964786529541,0.6785621643066406,0.25601083040237427,-0.24716809391975403,0.9999457597732544,0.6617249250411987,0.25763893127441406,0.08250249922275543,0.9992831349372864,0.6902928948402405,0.3995230793952942,-0.2954461872577667,0.9983524084091187,0.6706358790397644,0.3999677896499634,0.1285070925951004,0.07224530726671219,0.6933262348175049,0.5365917682647705,-0.29421764612197876,0.992763340473175,0.6733075976371765,0.5221929550170898,0.05787571892142296,0.17803920805454254,0.6963821649551392,0.5702183246612549,-0.33329156041145325,0.9840789437294006,0.6747760772705078,0.552482545375824,0.050682030618190765,0.1959962397813797,0.6920667290687561,0.57053142786026,-0.3348970413208008,0.9839767217636108,0.6764503717422485,0.5536320209503174,0.021346265450119972,0.20372144877910614,0.6902125477790833,0.5593518614768982,-0.29407235980033875,0.9763729572296143,0.675822913646698,0.544592022895813,0.04238871484994888,0.20250539481639862,0.6726263165473938,0.529455840587616,-0.10579317063093185,0.9997350573539734,0.652869462966919,0.5254766941070557,0.10582806169986725,0.9989821314811707,0.6791336536407471,0.729436993598938,-0.116966612637043,0.9854280352592468,0.6522587537765503,0.7200884819030762,0.20225299894809723,0.5291932225227356,0.7054505944252014,0.9417555332183838,-0.03970044478774071,0.9870626330375671,0.6560953855514526,0.9120585322380066,0.3284696936607361,0.6912610530853271,0.7135079503059387,0.9650194644927979,-0.03842077776789665,0.9423508048057556,0.6772286891937256,0.9501724243164062,0.3352947533130646,0.6499376893043518,0.6713288426399231,0.9778594970703125,-0.1377958059310913,0.9833065867424011,0.6148870587348938,0.9559228420257568,0.276513934135437,0.8010767102241516,squat,UP
0.6348815560340881,0.16003024578094482,-0.11291966587305069,0.9981404542922974,0.6396039128303528,0.14472153782844543,-0.13384956121444702,0.9972237348556519,0.6412424445152283,0.14454439282417297,-0.13393104076385498,0.9970088601112366,0.6433268785476685,0.1443767547607422,-0.13405901193618774,0.9975162744522095,0.6381121873855591,0.14489784836769104,-0.09919346123933792,0.9959843158721924,0.6384106874465942,0.14474177360534668,-0.09919071197509766,0.9952095150947571,0.6389532685279846,0.1444748044013977,-0.09921526163816452,0.9954272508621216,0.6579926609992981,0.15247860550880432,-0.17946167290210724,0.9963494539260864,0.6515361070632935,0.1515965759754181,-0.02376582659780979,0.9923720359802246,0.6383609175682068,0.17352133989334106,-0.12558411061763763,0.9983287453651428,0.6363237500190735,0.1733056604862213,-0.08033761382102966,0.9973522424697876,0.6785300970077515,0.2563888430595398,-0.23896797001361847,0.999826967716217,0.6565425395965576,0.26209795475006104,0.08446770161390305,0.9983115196228027,0.687346339225769,0.3969762921333313,-0.2815638780593872,0.9963370561599731,0.668982207775116,0.3979191184043884,0.1346995085477829,0.0425543449819088,0.693279504776001,0.5297148823738098,-0.27430951595306396,0.9838143587112427,0.6672655940055847,0.514901876449585,0.06542302668094635,0.09226290881633759,0.6934906840324402,0.5706235766410828,-0.31245923042297363,0.9664778113365173,0.6710492968559265,0.55519038438797,0.05822790414094925,0.10714983195066452,0.6898719668388367,0.5680240988731384,-0.3146807849407196,0.9667345285415649,0.667643129825592,0.5542309880256653,0.02724086120724678,0.11244382709264755,0.6881719827651978,0.5545371174812317,-0.27469196915626526,0.9525859355926514,0.668221116065979,0.539700448513031,0.04915954917669296,0.11040383577346802,0.6733085513114929,0.5312806367874146,-0.10443931072950363,0.9992471933364868,0.6545913815498352,0.5280923247337341,0.10443972051143646,0.9971511960029602,0.6752876043319702,0.7302377223968506,-0.09754017740488052,0.9722937345504761,0.6533414721488953,0.7185126543045044,0.20456166565418243,0.3591599464416504,0.7001794576644897,0.922203540802002,-0.008693660609424114,0.9782172441482544,0.6575345396995544,0.9019950032234192,0.34233367443084717,0.4842754006385803,0.7064883708953857,0.969143271446228,-0.006618456915020943,0.9182738661766052,0.6662803888320923,0.9238219857215881,0.3501112163066864,0.5260257720947266,0.6624935269355774,0.9678900241851807,-0.10518790036439896,0.9700602889060974,0.6239029765129089,0.9373230934143066,0.291092187166214,0.6182053685188293,squat,UP
0.6355917453765869,0.15597158670425415,-0.10480223596096039,0.9991291165351868,0.6407982110977173,0.13986486196517944,-0.1269627958536148,0.9987285733222961,0.6426517367362976,0.13954898715019226,-0.12705804407596588,0.998616099357605,0.644895076751709,0.13930100202560425,-0.1271442174911499,0.9988235831260681,0.639085054397583,0.14021152257919312,-0.09104287624359131,0.997995138168335,0.6395446062088013,0.13999015092849731,-0.09104243665933609,0.9975505471229553,0.6401453614234924,0.13968461751937866,-0.09103210270404816,0.9977123737335205,0.6599252223968506,0.1478290557861328,-0.17855843901634216,0.9981910586357117,0.6533154845237732,0.14670157432556152,-0.01667982153594494,0.9961467981338501,0.6390259265899658,0.1699436902999878,-0.11964771151542664,0.9990854263305664,0.6370073556900024,0.16994747519493103,-0.07248011976480484,0.9984771609306335,0.6805925369262695,0.2507723569869995,-0.2436317503452301,0.9999126195907593,0.6621339321136475,0.25459209084510803,0.08938432484865189,0.999134361743927,0.6912823915481567,0.39185112714767456,-0.29256880283355713,0.9979438185691833,0.6707545518875122,0.39442533254623413,0.13881270587444305,0.0617002509534359,0.6956523060798645,0.5303632616996765,-0.289419025182724,0.9900552034378052,0.6731066107749939,0.5173711776733398,0.06638861447572708,0.13940437138080597,0.696679949760437,0.5685697197914124,-0.32797351479530334,0.9783937335014343,0.6665201783180237,0.5482705235481262,0.05906318873167038,0.1540919542312622,0.6932783126831055,0.5680860280990601,-0.3295360803604126,0.9781820774078369,0.6775529980659485,0.5573815107345581,0.028655145317316055,0.1607474833726883,0.6914604306221008,0.556740403175354,-0.2891378700733185,0.9676417112350464,0.6770004034042358,0.5438122749328613,0.05035322159528732,0.1592862606048584,0.6740144491195679,0.5197914838790894,-0.10590527951717377,0.9995562434196472,0.6563438773155212,0.520363450050354,0.10593295842409134,0.9984751343727112,0.6769967079162598,0.7216672301292419,-0.1030101552605629,0.9785189628601074,0.6533910036087036,0.7115939259529114,0.19572336971759796,0.43405771255493164,0.7026025652885437,0.9269158840179443,-0.01791282556951046,0.9818347692489624,0.6572552919387817,0.9029273390769958,0.3246206045150757,0.5790786743164062,0.7114402651786804,0.9648401737213135,-0.016161687672138214,0.9353932738304138,0.6671217679977417,0.9367820024490356,0.3316632807254791,0.6012434959411621,0.670781672000885,0.9590175151824951,-0.11461173743009567,0.9773779511451721,0.6173014044761658,0.9484295845031738,0.27120494842529297,0.7232490181922913,squat,UP
0.6367108225822449,0.1563202142715454,-0.0998198613524437,0.9993877410888672,0.6416178941726685,0.1402290165424347,-0.12125005573034286,0.9991219639778137,0.6437637805938721,0.13947641849517822,-0.12134311348199844,0.9990455508232117,0.6460452675819397,0.13878977298736572,-0.12142455577850342,0.9991897940635681,0.6399428844451904,0.14112165570259094,-0.08523283153772354,0.9986202716827393,0.6402801871299744,0.14104685187339783,-0.0852244645357132,0.9983080625534058,0.6409152746200562,0.14075645804405212,-0.08520393073558807,0.9983744621276855,0.6603865027427673,0.14621061086654663,-0.1710958629846573,0.9986584186553955,0.6538921594619751,0.1461159586906433,-0.009029464796185493,0.9970642924308777,0.6404233574867249,0.17145711183547974,-0.11435473710298538,0.9993064403533936,0.6383222341537476,0.1712253987789154,-0.06711141020059586,0.9987916350364685,0.6802009344100952,0.25159692764282227,-0.24041007459163666,0.9999327659606934,0.6631611585617065,0.25428926944732666,0.0973915159702301,0.9990856647491455,0.6921328902244568,0.3974378705024719,-0.2957596778869629,0.998286783695221,0.6722952127456665,0.39336010813713074,0.14004553854465485,0.06898528337478638,0.6945253610610962,0.5316096544265747,-0.29899340867996216,0.9919325709342957,0.6741577982902527,0.5139086246490479,0.06574176996946335,0.1639082282781601,0.6960769295692444,0.5663207769393921,-0.3383945822715759,0.982546329498291,0.6740608811378479,0.5459117293357849,0.05907571688294411,0.17972777783870697,0.6928620338439941,0.5659409761428833,-0.3389015793800354,0.982245922088623,0.676816463470459,0.5464670658111572,0.029479676857590675,0.18705150485038757,0.6910488605499268,0.5569089651107788,-0.29838377237319946,0.9738701581954956,0.6772152185440063,0.537529468536377,0.0499403215944767,0.1860937774181366,0.6747247576713562,0.5242074728012085,-0.10760543495416641,0.9997062087059021,0.65644371509552,0.5234808921813965,0.10763738304376602,0.998802661895752,0.6808565258979797,0.7240493297576904,-0.12561382353305817,0.9850377440452576,0.6551946401596069,0.7120442986488342,0.19715172052383423,0.5129103660583496,0.7082680463790894,0.9342722296714783,-0.05416460335254669,0.9873850345611572,0.6592937111854553,0.907264232635498,0.321116179227829,0.6719194054603577,0.717045247554779,0.9724528789520264,-0.053718071430921555,0.9449837803840637,0.6674737334251404,0.9433046579360962,0.32756921648979187,0.6398432850837708,0.6765832304954529,0.9751713871955872,-0.156046524643898,0.9836328625679016,0.6166357398033142,0.950630784034729,0.2674945592880249,0.7878244519233704,squat,UP
0.6372145414352417,0.1552356779575348,-0.11609318107366562,0.9993902444839478,0.6421729326248169,0.1388322114944458,-0.1381601095199585,0.9991034865379333,0.6440500617027283,0.13833844661712646,-0.13825763761997223,0.9990270137786865,0.646216630935669,0.13790765404701233,-0.13834445178508759,0.9991675615310669,0.6407166123390198,0.13944119215011597,-0.10240873694419861,0.9985815286636353,0.6410583257675171,0.139291912317276,-0.1024012416601181,0.9982829093933105,0.6415305137634277,0.13902565836906433,-0.10238885879516602,0.9983345866203308,0.6607542634010315,0.14593791961669922,-0.18856410682201385,0.9986555576324463,0.6544283628463745,0.14492946863174438,-0.02763131819665432,0.9970661997795105,0.6405075192451477,0.1688556969165802,-0.13042224943637848,0.9993306398391724,0.6384623050689697,0.16867390275001526,-0.08350887149572372,0.9988948702812195,0.6811803579330444,0.24838826060295105,-0.2523179352283478,0.9999388456344604,0.6646642684936523,0.25284653902053833,0.08140911906957626,0.9992367029190063,0.6920595169067383,0.39269280433654785,-0.3021838366985321,0.9983561635017395,0.6714044809341431,0.39274081587791443,0.12867358326911926,0.06779061257839203,0.6961034536361694,0.5276840925216675,-0.30399441719055176,0.9930270314216614,0.673106849193573,0.5129954218864441,0.058639511466026306,0.16410426795482635,0.6975187659263611,0.562039852142334,-0.3449445962905884,0.9850001335144043,0.6765254735946655,0.5483590960502625,0.05254393070936203,0.18150214850902557,0.6933201551437378,0.5642392039299011,-0.3452107310295105,0.9848965406417847,0.6756892204284668,0.548510730266571,0.022013379260897636,0.18921443819999695,0.692263662815094,0.5532882213592529,-0.303557813167572,0.9772473573684692,0.6752977967262268,0.5340077877044678,0.04269418120384216,0.18803012371063232,0.6770074367523193,0.5243404507637024,-0.10660126805305481,0.9997128844261169,0.6571474075317383,0.523030698299408,0.10664114356040955,0.9989075660705566,0.6838507056236267,0.7246861457824707,-0.11035403609275818,0.9857960939407349,0.6553301811218262,0.7168017029762268,0.21632203459739685,0.5100401639938354,0.7070339918136597,0.9329695701599121,-0.02493159845471382,0.9882787466049194,0.6581461429595947,0.9093436598777771,0.35462406277656555,0.6852495074272156,0.7182894945144653,0.9557441473007202,-0.023234428837895393,0.950548529624939,0.6787305474281311,0.9452303647994995,0.3625237047672272,0.6657003164291382,0.679822564125061,0.9657422304153442,-0.12474729120731354,0.9856175780296326,0.6160658597946167,0.9481731653213501,0.30329787731170654,0.8052986264228821,squat,UP
0.6384800672531128,0.15118461847305298,-0.11853374540805817,0.9991876482963562,0.6434835195541382,0.13514387607574463,-0.1384270191192627,0.9988580942153931,0.6453346610069275,0.1347503960132599,-0.13852375745773315,0.9987725615501404,0.6476176381111145,0.13442692160606384,-0.13861525058746338,0.9989317059516907,0.6417438983917236,0.13564583659172058,-0.10299859941005707,0.9982068538665771,0.6420468091964722,0.1355341076850891,-0.1029994860291481,0.997835099697113,0.6424872279167175,0.13536855578422546,-0.10298535227775574,0.997886598110199,0.6628444790840149,0.14303433895111084,-0.17930759489536285,0.9983764886856079,0.6552890539169312,0.14238473773002625,-0.01987219974398613,0.9963009357452393,0.6419979333877563,0.1651337444782257,-0.12960919737815857,0.9992702603340149,0.6398364901542664,0.16514992713928223,-0.08320020139217377,0.9987534284591675,0.6855335831642151,0.24810582399368286,-0.23773418366909027,0.9999322891235352,0.6594600081443787,0.25279468297958374,0.09196396172046661,0.9991881251335144,0.6923530697822571,0.3886721134185791,-0.2840391993522644,0.9980736970901489,0.6669169068336487,0.3895006477832794,0.14147502183914185,0.06402377784252167,0.6949766874313354,0.524557888507843,-0.29323285818099976,0.9912055134773254,0.6690782308578491,0.5099214911460876,0.057905685156583786,0.15420277416706085,0.6961082220077515,0.5614380240440369,-0.3334205746650696,0.9815661907196045,0.6672371029853821,0.5417025089263916,0.04983936995267868,0.1753070056438446,0.692539632320404,0.5597383379936218,-0.3363099694252014,0.9815362095832825,0.6716617345809937,0.5426756739616394,0.017617253586649895,0.18386434018611908,0.6914151906967163,0.5487918853759766,-0.2935928702354431,0.9722697138786316,0.6721915006637573,0.5344176292419434,0.04132039099931717,0.17998234927654266,0.6787527799606323,0.5165212750434875,-0.10545892268419266,0.9996660947799683,0.6557204723358154,0.5169557332992554,0.10549591481685638,0.9985912442207336,0.6837688088417053,0.717006504535675,-0.1342395842075348,0.987272322177887,0.6548544764518738,0.7090432047843933,0.20179519057273865,0.4942289888858795,0.7109001278877258,0.9294354915618896,-0.05085105448961258,0.9888790845870972,0.6583593487739563,0.896864116191864,0.34253838658332825,0.6382481455802917,0.7155458331108093,0.9628207683563232,-0.04965269938111305,0.947577178478241,0.6666308045387268,0.9305505752563477,0.3505713641643524,0.6208113431930542,0.6709997057914734,0.9659147262573242,-0.15805684030056,0.9855610728263855,0.6175493001937866,0.9430709481239319,0.2870253920555115,0.7708265781402588,squat,UP
0.6395885348320007,0.15069282054901123,-0.12977908551692963,0.9994888305664062,0.6448777318000793,0.134527325630188,-0.1493525505065918,0.999239444732666,0.6470401287078857,0.1343262493610382,-0.14944495260715485,0.999184787273407,0.6496105194091797,0.13419818878173828,-0.1495244801044464,0.9992823004722595,0.6426498293876648,0.134761244058609,-0.11362690478563309,0.9988081455230713,0.6429580450057983,0.134537011384964,-0.11362877488136292,0.9985663294792175,0.643376350402832,0.13422608375549316,-0.11361300200223923,0.9986006617546082,0.6650945544242859,0.14264172315597534,-0.18875935673713684,0.9988034963607788,0.6561614871025085,0.1405380368232727,-0.027947505936026573,0.9974203109741211,0.643545389175415,0.16501274704933167,-0.14046402275562286,0.9994656443595886,0.6408313512802124,0.16445311903953552,-0.09361649304628372,0.999091386795044,0.6860719919204712,0.24523064494132996,-0.24741177260875702,0.999943733215332,0.6603480577468872,0.2506778836250305,0.0865582525730133,0.9993782043457031,0.6928812265396118,0.3871716856956482,-0.29693907499313354,0.9981938004493713,0.6680313944816589,0.3900200128555298,0.1353808492422104,0.077592633664608,0.696449339389801,0.5237374305725098,-0.3094109296798706,0.9917837381362915,0.6702804565429688,0.5111220479011536,0.049876824021339417,0.18322254717350006,0.6967645883560181,0.5617939233779907,-0.35121166706085205,0.9826555252075195,0.668569028377533,0.5457959771156311,0.04140432924032211,0.2010682374238968,0.6933158040046692,0.5605892539024353,-0.3544255793094635,0.9825782179832458,0.6724163889884949,0.5459854006767273,0.008042687550187111,0.2108917236328125,0.6927151083946228,0.5485511422157288,-0.310137003660202,0.9737036824226379,0.6726853847503662,0.530317485332489,0.03261728212237358,0.2070673108100891,0.6797394156455994,0.5169481635093689,-0.10680587589740753,0.9997612833976746,0.6572710275650024,0.5180658102035522,0.1068536564707756,0.9990492463111877,0.6830800175666809,0.7159394025802612,-0.1307278722524643,0.9893738627433777,0.6565070748329163,0.7063226699829102,0.2042481154203415,0.5596197843551636,0.7072778344154358,0.9214736223220825,-0.04383241757750511,0.9911927580833435,0.659218966960907,0.9004706144332886,0.3500569760799408,0.7055820226669312,0.7157325148582458,0.9617536664009094,-0.04266669228672981,0.9541244506835938,0.6640101671218872,0.9301183223724365,0.35828897356987,0.6652986407279968,0.6765720844268799,0.9565808176994324,-0.15420001745224,0.9887019395828247,0.6156673431396484,0.943148136138916,0.2924520671367645,0.8196917176246643,squat,UP
